step,reward,cumulative_reward,main_agent_type,main_agent_energy,main_agent_sensor_flag,main_agent_target_detected,prey_population,predator_population,total_alive,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,39.980000000000004,39.980000000000004,PREY,100.0,0,1,31,10,41,100.0,84.61000000000001,100.0,100.0,84.58,84.88,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_prey_seed0,42,2000
2,-0.01,39.970000000000006,PREY,99.72999999999999,0,1,31,10,41,99.72999999999999,84.18999999999998,99.72999999999999,99.72999999999999,84.16,84.46,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_prey_seed0,42,2000
3,-0.01,39.96000000000001,PREY,99.45999999999998,0,1,31,10,41,99.46,83.83,99.45999999999998,99.45999999999998,83.74,84.33999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_prey_seed0,42,2000
4,-0.01,39.95000000000001,PREY,99.18999999999997,0,1,31,10,41,99.19,83.43999999999998,99.18999999999997,99.18999999999997,83.32,84.21999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_prey_seed0,42,2000
5,-0.01,39.94000000000001,PREY,98.91999999999996,0,1,31,10,41,98.91999999999999,83.04999999999998,98.91999999999996,98.91999999999996,82.89999999999999,84.09999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_prey_seed0,42,2000
6,-0.01,39.930000000000014,PREY,98.64999999999995,0,1,31,10,41,98.65483870967739,82.66,98.64999999999995,98.79999999999995,82.47999999999999,83.67999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_prey_seed0,42,2000
7,-0.01,39.920000000000016,PREY,98.37999999999994,0,1,31,10,41,98.38483870967738,82.29999999999998,98.37999999999994,98.52999999999994,82.05999999999999,83.55999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_prey_seed0,42,2000
8,-0.01,39.91000000000002,PREY,98.10999999999993,0,1,31,10,41,98.11967741935482,81.96999999999998,98.10999999999993,98.40999999999994,81.63999999999999,83.43999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_prey_seed0,42,2000
9,-0.01,39.90000000000002,PREY,97.83999999999992,0,1,31,10,41,97.84967741935479,81.69999999999997,97.83999999999992,98.13999999999993,81.21999999999998,83.31999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_prey_seed0,42,2000
10,-0.01,39.89000000000002,PREY,97.56999999999991,0,1,31,10,41,97.58451612903212,81.36999999999998,97.56999999999991,98.01999999999992,80.79999999999998,82.89999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_prey_seed0,42,2000
11,-0.01,39.880000000000024,PREY,97.2999999999999,0,1,31,10,41,97.31935483870954,81.03999999999998,97.2999999999999,97.89999999999992,80.37999999999998,82.77999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle2.pkl,cycle2_prey_seed0,42,2000
