step,prey_population,predator_population,total_alive,system_coexistence_score,system_extinct,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,reward,cumulative_reward,reference_agent_type,reference_agent_energy,reference_agent_context,reference_agent_target_detected,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,30,11,41,0.7083333333333333,0,95.482,79.20181818181818,50.0,100.0,45.0,100.0,1,1,1,1,0,39.99,39.99,PREY,87.5,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed29,71,2000
2,31,11,42,0.6666666666666667,0,95.24903225806453,78.80909090909091,50.0,100.0,44.580000000000005,99.58,2,1,1,1,0,79.98,119.97,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed29,71,2000
3,31,11,42,0.6666666666666667,0,96.80967741935484,78.41636363636363,69.18999999999997,100.0,44.16000000000001,99.16,2,1,1,1,0,119.97,239.94,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed29,71,2000
4,30,11,41,0.7083333333333333,0,97.45733333333334,80.08749999999999,68.91999999999996,100.0,65.82,98.74,2,1,2,2,0,159.96,399.9,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed29,71,2000
5,30,11,41,0.7083333333333333,0,97.86500000000001,79.6947727272727,68.64999999999995,100.0,65.39999999999999,98.32,2,1,2,2,0,199.95000000000002,599.85,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed29,71,2000
6,31,11,42,0.6666666666666667,0,95.45354838709677,79.30204545454545,50.0,100.0,64.97999999999999,97.89999999999999,3,1,2,2,0,239.94000000000003,839.7900000000001,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed29,71,2000
7,31,11,42,0.6666666666666667,0,98.37741935483872,78.90931818181818,68.10999999999993,100.0,64.55999999999999,97.47999999999999,3,1,2,2,0,279.93,1119.72,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed29,71,2000
8,31,11,42,0.6666666666666667,0,98.30774193548386,78.5165909090909,67.83999999999992,100.0,64.13999999999999,97.05999999999999,3,1,2,2,0,319.92,1439.64,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed29,71,2000
9,29,12,41,0.8461538461538463,0,96.72310344827585,77.55291666666666,50.0,100.0,45.0,98.41249999999997,4,2,5,5,0,359.91,1799.5500000000002,PREY,87.5,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed29,71,2000
10,29,12,41,0.8461538461538463,0,98.91379310344827,77.15791666666667,89.06999999999996,100.0,44.580000000000005,97.99249999999996,4,2,5,5,0,399.90000000000003,2199.4500000000003,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_50_protocol2_cycle3.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_50_protocol2_cycle3.pkl,cycle3_seed29,71,2000
