step,prey_population,predator_population,total_alive,system_coexistence_score,system_extinct,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,reward,cumulative_reward,reference_agent_type,reference_agent_energy,reference_agent_context,reference_agent_target_detected,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,33,10,43,0.4545454545454546,0,91.34727272727272,84.58000000000001,50.0,100.0,84.58,84.58,3,0,0,0,0,54.99,54.99,PREY,87.5,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed6,48,2000
2,34,10,44,0.40909090909090917,0,95.995,84.16,50.0,100.0,84.16,84.16,4,0,0,0,0,94.98,149.97,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed6,48,2000
3,33,11,44,0.5833333333333333,0,99.66060606060607,78.51454545454546,89.88,100.0,45.0,83.74,4,1,1,1,0,134.97,284.94,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed6,48,2000
4,33,11,44,0.5833333333333333,0,99.98363636363636,78.09454545454544,99.45999999999998,100.0,44.580000000000005,83.32,4,1,1,1,0,174.96,459.9,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed6,48,2000
5,33,11,44,0.5833333333333333,0,99.95909090909092,77.67454545454545,99.18999999999997,100.0,44.16000000000001,82.89999999999999,4,1,1,1,0,214.95000000000002,674.85,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed6,48,2000
6,33,11,44,0.5833333333333333,0,99.93454545454546,77.25454545454545,98.91999999999996,100.0,43.740000000000016,82.47999999999999,4,1,1,1,0,254.94000000000003,929.7900000000001,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed6,48,2000
7,33,11,44,0.5833333333333333,0,99.9509090909091,76.83454545454545,99.18999999999997,100.0,43.32000000000002,82.05999999999999,4,1,1,1,0,294.93,1224.72,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed6,48,2000
8,33,11,44,0.5833333333333333,0,99.92636363636365,76.41454545454543,98.91999999999996,100.0,42.90000000000003,81.63999999999999,4,1,1,1,0,334.92,1559.64,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed6,48,2000
9,36,11,47,0.45833333333333326,0,93.66000000000001,75.99454545454546,50.0,100.0,42.48000000000003,81.21999999999998,7,1,1,1,0,389.91,1949.5500000000002,PREY,87.5,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed6,48,2000
10,36,11,47,0.45833333333333326,0,99.03666666666666,75.57454545454544,89.88,100.0,42.06000000000004,80.79999999999998,7,1,1,1,0,429.90000000000003,2379.4500000000003,PREY,100.0,0,1,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_48_protocol2_cycle2.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_48_protocol2_cycle2.pkl,cycle2_seed6,48,2000
